time (s),velocity (rpm)
2.6800000000,8.6903572083
2.6810000000,0.2789497375
2.6820000000,-8.1896781921
2.6830000000,-15.3923034668
2.6840000000,-20.3061103821
2.6850000000,-24.7979164124
2.6860000000,-32.0219993591
2.6870000000,-37.5866889954
2.6880000000,-44.2171096802
2.6890000000,-52.1063804626
2.6900000000,-55.3750991821
2.6910000000,-62.3846054077
2.6920000000,-64.4588470459
2.6930000000,-69.6444511414
2.6940000000,-70.9462165833
2.6950000000,-74.5153427124
2.6960000000,-75.1376152039
2.6970000000,-74.5439529419
2.6980000000,-74.3293762207
2.6990000000,-73.6498832703
2.7000000000,-70.5528259277
2.7010000000,-68.4142112732
2.7020000000,-62.1700286865
2.7030000000,-60.1673126221
2.7040000000,-54.9101829529
2.7050000000,-49.9105453491
2.7060000000,-42.8509712219
2.7070000000,-37.6367568970
2.7080000000,-30.3554534912
2.7090000000,-22.2516059875
2.7100000000,-16.3936614990
2.7110000000,-9.8633766174
2.7120000000,-2.6392936707
2.7130000000,4.5061111450
2.7140000000,13.2393836975
2.7150000000,19.8984146118
2.7160000000,28.4242630005
2.7170000000,37.0430946350
2.7180000000,43.2515144348
2.7190000000,50.1465797424
2.7200000000,53.3866882324
2.7210000000,58.9656829834
2.7220000000,62.1700286865
2.7230000000,67.1052932739
2.7240000000,69.6516036987
2.7250000000,72.2837448120
2.7260000000,73.0919837952
2.7270000000,74.1505622864
2.7280000000,74.9588012695
2.7290000000,71.4540481567
2.7300000000,72.5555419922
2.7310000000,69.5729255676
2.7320000000,66.2755966187
2.7330000000,63.3215904236
2.7340000000,57.6138496399
2.7350000000,54.3022155762
2.7360000000,48.8662719727
2.7370000000,40.5335426331
2.7380000000,33.5097312927
2.7390000000,23.9396095276
2.7400000000,19.3762779236
2.7410000000,13.2751464844
2.7420000000,4.6992301941
2.7430000000,-1.9598007202
2.7440000000,-7.8463554382
2.7450000000,-15.6641006470
2.7460000000,-22.4018096924
2.7470000000,-31.6858291626
2.7480000000,-39.5822525024
2.7490000000,-45.5760955811
2.7500000000,-53.7586212158
2.7510000000,-57.2133064270
2.7520000000,-62.1843338013
2.7530000000,-63.5504722595
2.7540000000,-69.4513320923
2.7550000000,-71.1107254028
2.7560000000,-74.2149353027
2.7570000000,-74.7585296631
2.7580000000,-74.2721557617
2.7590000000,-74.1147994995
2.7600000000,-73.6284255981
2.7610000000,-71.0391998291
2.7620000000,-69.9234008789
2.7630000000,-63.5218620300
2.7640000000,-59.5235824585
2.7650000000,-53.8516044617
2.7660000000,-49.3168830872
2.7670000000,-42.6936149597
2.7680000000,-37.4150276184
2.7690000000,-30.1623344421
2.7700000000,-21.4433670044
2.7710000000,-13.0677223206
2.7720000000,-6.8593025208
2.7730000000,0.2217292786
2.7740000000,8.6259841919
2.7750000000,16.4794921875
2.7760000000,22.7093696594
2.7770000000,28.7747383118
2.7780000000,35.3336334229
2.7790000000,41.9068336487
2.7800000000,49.8819351196
2.7810000000,55.0961494446
2.7820000000,60.5034828186
2.7830000000,62.3703002930
2.7840000000,67.5773620605
2.7850000000,69.1723823547
2.7860000000,72.8487968445
2.7870000000,73.8072395325
2.7880000000,73.6641883850
2.7890000000,74.1147994995
2.7900000000,71.4397430420
2.7910000000,69.5013999939
2.7920000000,67.5058364868
2.7930000000,64.4659996033
2.7940000000,61.9554519653
2.7950000000,55.3393363953
2.7960000000,50.9762763977
2.7970000000,43.1227684021
2.7980000000,34.1963768005
2.7990000000,30.2338600159
2.8000000000,23.6034393311
2.8010000000,14.1549110413
2.8020000000,7.2169303894
2.8030000000,0.5292892456
2.8040000000,-5.9723854065
2.8050000000,-14.0976905823
2.8060000000,-22.0799446106
2.8070000000,-31.0707092285
2.8080000000,-35.0832939148
2.8090000000,-41.0842895508
2.8100000000,-49.9677658081
2.8110000000,-54.5096397400
2.8120000000,-61.4619255066
2.8130000000,-64.6734237671
2.8140000000,-70.0378417969
2.8150000000,-71.6400146484
2.8160000000,-74.0432739258
2.8170000000,-75.0374794006
2.8180000000,-74.7656822205
2.8190000000,-74.8443603516
2.8200000000,-74.5511054993
2.8210000000,-69.1652297974
2.8220000000,-67.9063796997
2.8230000000,-62.5276565552
2.8240000000,-59.2589378357
2.8250000000,-52.8216362000
2.8260000000,-47.6789474487
2.8270000000,-38.3090972900
2.8280000000,-30.7846069336
2.8290000000,-23.4961509705
2.8300000000,-18.2318687439
2.8310000000,-11.8732452393
2.8320000000,-5.9294700623
2.8330000000,1.6093254089
2.8340000000,10.0779533386
2.8350000000,17.2233581543
2.8360000000,24.2400169373
2.8370000000,29.1466712952
2.8380000000,36.5495681763
2.8390000000,45.1612472534
2.8400000000,50.9119033813
2.8410000000,57.8141212463
2.8420000000,62.7422332764
2.8430000000,67.3413276672
2.8440000000,69.4942474365
2.8450000000,72.3338127136
2.8460000000,73.4210014343
2.8470000000,74.4366645813
2.8480000000,74.8014450073
2.8490000000,71.5756416321
2.8500000000,71.5041160583
2.8510000000,68.1996345520
2.8520000000,64.2514228821
2.8530000000,60.6966018677
2.8540000000,55.3894042969
2.8550000000,48.4156608582
2.8560000000,43.7593460083
2.8570000000,36.3850593567
2.8580000000,30.3554534912
2.8590000000,24.6977806091
2.8600000000,14.6555900574
2.8610000000,6.8163871765
2.8620000000,-1.6236305237
2.8630000000,-7.7748298645
2.8640000000,-16.5510177612
2.8650000000,-25.7349014282
2.8660000000,-30.4484367371
2.8670000000,-38.0444526672
2.8680000000,-47.0638275146
2.8690000000,-52.7715682983
2.8700000000,-59.4949722290
2.8710000000,-63.1856918335
2.8720000000,-67.6846504211
2.8730000000,-68.2139396667
2.8740000000,-73.1849670410
2.8750000000,-73.3923912048
2.8760000000,-75.0160217285
2.8770000000,-75.2949714661
2.8780000000,-74.1291046143
2.8790000000,-72.9990005493
2.8800000000,-70.1665878296
2.8810000000,-65.9823417664
2.8820000000,-63.4431838989
2.8830000000,-57.7354431152
2.8840000000,-54.2449951172
2.8850000000,-46.4057922363
2.8860000000,-40.1043891907
2.8870000000,-34.0175628662
2.8880000000,-22.4089622498
2.8890000000,-14.7414207458
2.8900000000,-5.2642822266
2.8910000000,3.8623809814
2.8920000000,9.2053413391
2.8930000000,14.3194198608
2.8940000000,20.9212303162
2.8950000000,31.0778617859
