time (s),velocity (rpm)
1.4400000000,13.3840600145
1.4410000000,13.8678568332
1.4420000000,14.3474406793
1.4430000000,14.8226445566
1.4440000000,15.2933023571
1.4450000000,15.7592489215
1.4460000000,16.2203201006
1.4470000000,16.6763528166
1.4480000000,17.1271851240
1.4490000000,17.5726562709
1.4500000000,18.0126067598
1.4510000000,18.4468784089
1.4520000000,18.8753144130
1.4530000000,19.2977594039
1.4540000000,19.7140595114
1.4550000000,20.1240624236
1.4560000000,20.5276174474
1.4570000000,20.9245755681
1.4580000000,21.3147895098
1.4590000000,21.6981137947
1.4600000000,22.0744048022
1.4610000000,22.4435208283
1.4620000000,22.8053221439
1.4630000000,23.1596710533
1.4640000000,23.5064319520
1.4650000000,23.8454713842
1.4660000000,24.1766581000
1.4670000000,24.4998631121
1.4680000000,24.8149597514
1.4690000000,25.1218237235
1.4700000000,25.4203331632
1.4710000000,25.7103686893
1.4720000000,25.9918134584
1.4730000000,26.2645532186
1.4740000000,26.5284763622
1.4750000000,26.7834739775
1.4760000000,27.0294399009
1.4770000000,27.2662707670
1.4780000000,27.4938660588
1.4790000000,27.7121281575
1.4800000000,27.9209623902
1.4810000000,28.1202770784
1.4820000000,28.3099835844
1.4830000000,28.4899963577
1.4840000000,28.6602329799
1.4850000000,28.8206142093
1.4860000000,28.9710640243
1.4870000000,29.1115096657
1.4880000000,29.2418816783
1.4890000000,29.3621139517
1.4900000000,29.4721437593
1.4910000000,29.5719117976
1.4920000000,29.6613622229
1.4930000000,29.7404426882
1.4940000000,29.8091043784
1.4950000000,29.8673020446
1.4960000000,29.9149940369
1.4970000000,29.9521423368
1.4980000000,29.9787125875
1.4990000000,29.9946741237
1.5000000000,30.0000000000
1.5010000000,29.9946670180
1.5020000000,29.9786557520
1.5030000000,29.9519505739
1.5040000000,29.9145396764
1.5050000000,29.8664150946
1.5060000000,29.8075727277
1.5070000000,29.7380123571
1.5080000000,29.6577376653
1.5090000000,29.5667562524
1.5100000000,29.4650796507
1.5110000000,29.3527233392
1.5120000000,29.2297067557
1.5130000000,29.0960533079
1.5140000000,28.9517903827
1.5150000000,28.7969493542
1.5160000000,28.6315655905
1.5170000000,28.4556784588
1.5180000000,28.2693313285
1.5190000000,28.0725715738
1.5200000000,27.8654505739
1.5210000000,27.6480237119
1.5220000000,27.4203503726
1.5230000000,27.1824939379
1.5240000000,26.9345217814
1.5250000000,26.6765052611
1.5260000000,26.4085197104
1.5270000000,26.1306444278
1.5280000000,25.8429626647
1.5290000000,25.5455616118
1.5300000000,25.2385323837
1.5310000000,24.9219700024
1.5320000000,24.5959733782
1.5330000000,24.2606452900
1.5340000000,23.9160923634
1.5350000000,23.5624250473
1.5360000000,23.1997575887
1.5370000000,22.8282080063
1.5380000000,22.4478980620
1.5390000000,22.0589532312
1.5400000000,21.6615026707
1.5410000000,21.2556791863
1.5420000000,20.8416191971
1.5430000000,20.4194626995
1.5440000000,19.9893532293
1.5450000000,19.5514378215
1.5460000000,19.1058669691
1.5470000000,18.6527945805
1.5480000000,18.1923779347
1.5490000000,17.7247776349
1.5500000000,17.2501575613
1.5510000000,16.7686848215
1.5520000000,16.2805296997
1.5530000000,15.7858656041
1.5540000000,15.2848690131
1.5550000000,14.7777194198
1.5560000000,14.2645992747
1.5570000000,13.7456939276
1.5580000000,13.2211915668
1.5590000000,12.6912831585
1.5600000000,12.1561623828
1.5610000000,11.6160255700
1.5620000000,11.0710716343
1.5630000000,10.5215020066
1.5640000000,9.9675205656
1.5650000000,9.4093335682
1.5660000000,8.8471495772
1.5670000000,8.2811793892
1.5680000000,7.7116359603
1.5690000000,7.1387343303
1.5700000000,6.5626915465
1.5710000000,5.9837265853
1.5720000000,5.4020602736
1.5730000000,4.8179152075
1.5740000000,4.2315156716
1.5750000000,3.6430875558
1.5760000000,3.0528582716
1.5770000000,2.4610566672
1.5780000000,1.8679129413
1.5790000000,1.2736585562
1.5800000000,0.6785261495
1.5810000000,0.0827494456
1.5820000000,-0.5134368350
1.5830000000,-1.1097970661
1.5840000000,-1.7060948078
1.5850000000,-2.3020928991
1.5860000000,-2.8975535514
1.5870000000,-3.4922384428
1.5880000000,-4.0859088131
1.5890000000,-4.6783255592
1.5900000000,-5.2692493321
1.5910000000,-5.8584406332
1.5920000000,-6.4456599126
1.5930000000,-7.0306676670
1.5940000000,-7.6132245383
1.5950000000,-8.1930914131
1.5960000000,-8.7700295222
1.5970000000,-9.3438005407
1.5980000000,-9.9141666886
1.5990000000,-10.4808908312
1.6000000000,-11.0437365805
1.6010000000,-11.6024683966
1.6020000000,-12.1568516889
1.6030000000,-12.7066529176
1.6040000000,-13.2516396963
1.6050000000,-13.7915808929
1.6060000000,-14.3262467323
1.6070000000,-14.8554088976
1.6080000000,-15.3788406325
1.6090000000,-15.8963168425
1.6100000000,-16.4076141970
1.6110000000,-16.9125112301
1.6120000000,-17.4107884423
1.6130000000,-17.9022284010
1.6140000000,-18.3866158409
1.6150000000,-18.8637377648
1.6160000000,-19.3333835423
1.6170000000,-19.7953450102
1.6180000000,-20.2494165701
1.6190000000,-20.6953952875
1.6200000000,-21.1330809889
1.6210000000,-21.5622763585
1.6220000000,-21.9827870349
1.6230000000,-22.3944217062
1.6240000000,-22.7969922048
1.6250000000,-23.1903136009
1.6260000000,-23.5742042958
1.6270000000,-23.9484861136
1.6280000000,-24.3129843921
1.6290000000,-24.6675280729
1.6300000000,-25.0119497902
1.6310000000,-25.3460859584
1.6320000000,-25.6697768588
1.6330000000,-25.9828667248
1.6340000000,-26.2852038259
1.6350000000,-26.5766405505
1.6360000000,-26.8570334872
1.6370000000,-27.1262435049
1.6380000000,-27.3841358313
1.6390000000,-27.6305801295
1.6400000000,-27.8654505739
1.6410000000,-28.0886259241
1.6420000000,-28.2999895968
1.6430000000,-28.4994297367
1.6440000000,-28.6868392851
1.6450000000,-28.8621160472
1.6460000000,-29.0251627574
1.6470000000,-29.1758871425
1.6480000000,-29.3142019836
1.6490000000,-29.4400251755
1.6500000000,-29.5532797846
1.6510000000,-29.6538941045
1.6520000000,-29.7418017095
1.6530000000,-29.8169415064
1.6540000000,-29.8792577837
1.6550000000,-29.9287002593
1.6560000000,-29.9652241251
1.6570000000,-29.9887900903
1.6580000000,-29.9993644218
1.6590000000,-29.9969189827
1.6600000000,-29.9814312682
1.6610000000,-29.9528844393
1.6620000000,-29.9112673541
1.6630000000,-29.8565745966
1.6640000000,-29.7888065033
