time (s),velocity (rpm)
4.4300000000,49.3417297760
4.4310000000,61.0865367246
4.4320000000,68.1290360732
4.4330000000,69.9234265896
4.4340000000,66.3278728431
4.4350000000,57.6160768180
4.4360000000,44.4568096792
4.4370000000,27.8629048335
4.4380000000,9.1135763975
4.4390000000,-10.3440004876
4.4400000000,-29.0062906695
4.4410000000,-45.4295831051
4.4420000000,-58.3417802471
4.4430000000,-66.7411289128
4.4440000000,-69.9742149125
4.4450000000,-67.7871279283
4.4460000000,-60.3457649896
4.4470000000,-48.2236223000
4.4480000000,-32.3579426001
4.4490000000,-13.9775438153
4.4500000000,5.4921367009
4.4510000000,24.5394619820
4.4520000000,41.6839358902
4.4530000000,55.5913578605
4.4540000000,65.1778292152
4.4550000000,69.6944899025
4.4560000000,68.7863412229
4.4570000000,62.5205093117
4.4580000000,51.3816720381
4.4590000000,36.2349253464
4.4600000000,18.2589054403
4.4610000000,-1.1456876839
4.4620000000,-20.4650846513
4.4630000000,-38.1904897110
4.4640000000,-52.9359714418
4.4650000000,-63.5469855423
4.4660000000,-69.1910200325
4.4670000000,-69.4232272881
4.4680000000,-64.2218445673
4.4690000000,-53.9905554713
4.4700000000,-39.5275265046
4.4710000000,-21.9634640802
4.4720000000,-2.6734732893
4.4730000000,16.8304312298
4.4740000000,35.0177737289
4.4750000000,50.4597517692
4.4760000000,61.9416240865
4.4770000000,68.5585009182
4.4780000000,69.7869651943
4.4790000000,65.5268322232
4.4800000000,56.1096889410
4.4810000000,42.2734594453
4.4820000000,25.1049171950
4.4830000000,5.9545954872
4.4840000000,-13.6692634553
4.4850000000,-32.2194081678
4.4860000000,-48.2315918244
4.4870000000,-60.4402772465
4.4880000000,-67.8788804770
4.4890000000,-69.9565955629
4.4900000000,-66.5056713371
4.4910000000,-57.7953298988
4.4920000000,-44.5111445503
4.4930000000,-27.7014253005
4.4940000000,-8.6947768848
4.4950000000,11.0047101725
4.4960000000,29.8363837408
4.4970000000,46.3066749457
4.4980000000,59.1076676971
4.4990000000,67.2211714977
4.5000000000,70.0000000000
4.5010000000,67.2199444307
4.5020000000,59.0982409398
4.5030000000,46.2769824989
4.5040000000,29.7727095478
4.5050000000,10.8961081784
4.5060000000,-8.8518645923
4.5070000000,-27.8992135100
4.5080000000,-44.7280336355
4.5090000000,-57.9955755997
4.5100000000,-66.6415838862
4.5110000000,-69.9733118825
4.5120000000,-67.7213744981
4.5130000000,-60.0619081215
4.5140000000,-47.6031861856
4.5150000000,-31.3376739520
4.5160000000,-12.5632721847
4.5170000000,7.2200253541
4.5180000000,26.4298503802
4.5190000000,43.5280098062
4.5200000000,57.1437475502
4.5210000000,66.1838338139
4.5220000000,69.9206249341
